TRDTYPE,DEPE,COMMODITY2,DISAGMOT,COUNTRY,VALUE,SHIPWT,FREIGHT_CHARGES,DF,CONTCODE,MONTH,YEAR
1,0209,38,5,1220,104786,0,3265,1.0,X,5,2020
1,0209,38,5,1220,9253,0,6,2.0,X,5,2020
1,0209,39,5,1220,2431195,0,85606,1.0,X,5,2020
1,0209,39,5,1220,30308,0,670,2.0,X,5,2020
1,0209,40,5,1220,89497,0,4052,1.0,X,5,2020
1,0209,42,5,1220,24553,0,612,2.0,X,5,2020
1,0209,44,5,1220,1991557,0,62393,1.0,X,5,2020
1,0209,44,5,1220,19783,0,387,2.0,X,5,2020
1,0209,47,5,1220,2576358,0,138409,1.0,X,5,2020
1,0209,47,5,1220,235451,0,3358,2.0,X,5,2020
1,0209,48,5,1220,3637983,0,219363,1.0,X,5,2020
1,0209,48,5,1220,188804,0,2546,2.0,X,5,2020
1,0209,49,5,1220,13056,0,255,1.0,X,5,2020
1,0209,49,5,1220,2737,0,41,2.0,X,5,2020
1,0209,54,5,1220,42130,0,896,1.0,X,5,2020
1,0209,54,5,1220,15332,0,300,2.0,X,5,2020
1,0209,55,5,1220,52166,0,827,1.0,X,5,2020
1,0209,55,5,1220,181377,0,3001,2.0,X,5,2020
1,0209,56,5,1220,80611,0,1377,1.0,X,5,2020
1,0209,56,5,1220,7917,0,113,2.0,X,5,2020
1,0209,57,5,1220,51927,0,472,1.0,X,5,2020
1,0209,57,5,1220,7208,0,266,2.0,X,5,2020
1,0209,59,5,1220,25734,0,1308,1.0,X,5,2020
1,0209,59,5,1220,44970,0,1719,2.0,X,5,2020
1,0209,60,5,1220,7301,0,214,1.0,X,5,2020
1,0209,62,5,1220,11231,0,200,2.0,X,5,2020
1,0209,63,5,1220,85873,0,4517,1.0,X,5,2020
1,0209,63,5,1220,27922,0,553,2.0,X,5,2020
1,0209,64,5,1220,20935,0,314,1.0,X,5,2020
1,0209,65,5,1220,15835,0,291,2.0,X,5,2020
1,0209,66,5,1220,12544,0,797,2.0,X,5,2020
1,0209,68,5,1220,1526306,0,70514,1.0,X,5,2020
1,0209,68,5,1220,81956,0,8922,2.0,X,5,2020
1,0209,68,8,1220,7898,0,0,1.0,X,5,2020
1,0209,69,5,1220,2755,0,47,1.0,X,5,2020
1,0209,69,5,1220,26694,0,777,2.0,X,5,2020
1,0209,70,5,1220,86592,0,3515,1.0,X,5,2020
1,0209,71,5,1220,87408,0,4233,1.0,X,5,2020
1,0209,72,5,1220,61235,0,5395,1.0,X,5,2020
1,0209,72,5,1220,18696,0,1131,2.0,X,5,2020
1,0209,73,5,1220,372988,0,22264,1.0,X,5,2020
1,0209,73,5,1220,12300,0,352,2.0,X,5,2020
1,0209,74,5,1220,91007,0,981,1.0,X,5,2020
1,0209,74,5,1220,6080,0,100,2.0,X,5,2020
1,0209,75,5,1220,83640,0,298,1.0,X,5,2020
1,0209,76,5,1220,335345,0,4742,1.0,X,5,2020
1,0209,76,5,1220,3753,0,90,2.0,X,5,2020
1,0209,78,5,1220,5655,0,519,1.0,X,5,2020
1,0209,81,5,1220,22935,0,2319,2.0,X,5,2020
1,0209,82,5,1220,183227,0,4293,1.0,X,5,2020
1,0209,83,5,1220,42376,0,272,1.0,X,5,2020
1,0209,83,5,1220,3269,0,161,2.0,X,5,2020
1,0209,84,5,1220,1875805,0,24251,1.0,X,5,2020
1,0209,84,5,1220,657404,0,10004,2.0,X,5,2020
1,0209,85,5,1220,305708,0,4920,1.0,X,5,2020
1,0209,85,5,1220,120707,0,2386,2.0,X,5,2020
1,0209,87,5,1220,990019,0,16772,1.0,X,5,2020
